C_e123680387bf439c91cff3649e634fd8_1_q#3	Did Don Bradman win any awards for his accomplishments?
C_e123680387bf439c91cff3649e634fd8_1_q#4	Did Don Bradman think about retiring from cricket?
C_e123680387bf439c91cff3649e634fd8_1_q#5	Was Don Bradman always considered a hero?
C_2cd5bc6c56de4280a0680a6b665088b7_0_q#0	What happen in 2002 to Mae Young?
C_2cd5bc6c56de4280a0680a6b665088b7_0_q#1	What else book Mae Young wrote other than Moolah's new book?
C_2cd5bc6c56de4280a0680a6b665088b7_0_q#2	Who was Mae Young?
C_2cd5bc6c56de4280a0680a6b665088b7_0_q#3	Did Mae Young win any awards or belts?
C_2cd5bc6c56de4280a0680a6b665088b7_0_q#4	Anything else interesting in the article on Mae Young other than her books and awards?
C_2cd5bc6c56de4280a0680a6b665088b7_0_q#5	Did Mae Young appear on anything else other than Late Night with Conan O'Brien show?
C_2cd5bc6c56de4280a0680a6b665088b7_0_q#6	Did Mae Young team up with anybody else other than Moolah?
C_cdf92b8598b74a35b9ec701075def27c_1_q#0	Was Starsailor's Formation successful?
C_cdf92b8598b74a35b9ec701075def27c_1_q#1	What is Formation?
C_cdf92b8598b74a35b9ec701075def27c_1_q#2	Did Starsailor have any top 40 hits?
C_cdf92b8598b74a35b9ec701075def27c_1_q#3	Which UK record company signed Starsailor?
C_cdf92b8598b74a35b9ec701075def27c_1_q#4	How many records have Starsailor released?
C_cdf92b8598b74a35b9ec701075def27c_1_q#5	Who was the lead singer of Starsailor?
C_cdf92b8598b74a35b9ec701075def27c_1_q#6	Who was the drummer of Starsailor?
C_cdf92b8598b74a35b9ec701075def27c_1_q#7	Who was the guitar of Starsailor?
C_cdf92b8598b74a35b9ec701075def27c_1_q#8	Who were the other Starsailor members besides James Walsh, Ben Byrne and James Stelfox??
C_cdf92b8598b74a35b9ec701075def27c_1_q#9	How long did Starsailor stay together?
C_82d3321a49f143afba8b61d25d742833_1_q#0	What is Canada's Geological Survey?
C_82d3321a49f143afba8b61d25d742833_1_q#1	Around what year did Edward Sapir start his project to document Indigenous cultures?
C_82d3321a49f143afba8b61d25d742833_1_q#2	How did Edward Sapir's research about Indigenous cultures turn out?
C_82d3321a49f143afba8b61d25d742833_1_q#3	Did Edward Sapir successfully document the Nootka language of Vancouver Island?
C_82d3321a49f143afba8b61d25d742833_1_q#4	Why did Edward Sapir say that amassing knowledge of indigenous languages was important?
C_82d3321a49f143afba8b61d25d742833_1_q#5	Besides the Nootka language, what else did Edward Sapir accomplish for the Geological Survey?
C_0143329cbd1849a0a97cc5f68a6532b6_0_q#0	What is Crestwood?
C_0143329cbd1849a0a97cc5f68a6532b6_0_q#1	What is Black Magic?
C_0143329cbd1849a0a97cc5f68a6532b6_0_q#2	Who are some of the characters in the Black Magic comic series
C_0143329cbd1849a0a97cc5f68a6532b6_0_q#3	Was the Black Magic comic series published by Crestwood?
C_0143329cbd1849a0a97cc5f68a6532b6_0_q#4	Did Joe simon also create romance comics?
C_0143329cbd1849a0a97cc5f68a6532b6_0_q#5	Besides the team, who else was  creating comics?
C_9d5564e53ff2427fba3d3a47a950cbc6_0_q#0	What did the Chimú rule consist of?
C_9d5564e53ff2427fba3d3a47a950cbc6_0_q#1	Where was the Chimú located?
C_9d5564e53ff2427fba3d3a47a950cbc6_0_q#2	Who was at the bottom of the Chimú hierarchy?
C_9d5564e53ff2427fba3d3a47a950cbc6_0_q#3	What is Chan Chan?
C_9d5564e53ff2427fba3d3a47a950cbc6_0_q#4	Who was at the top of the Chimú hierarchy?
C_9d5564e53ff2427fba3d3a47a950cbc6_0_q#5	What is an interesting fact regarding the Chimú rule?
C_9d5564e53ff2427fba3d3a47a950cbc6_0_q#6	When did the Chimú hierarchy begin?
C_632ce2537d3e4c8194a2768132ed85f2_1_q#0	Who was the fabulous Kangaroos?
C_632ce2537d3e4c8194a2768132ed85f2_1_q#1	Were Costello and Heffernan an international team or did Costello and Heffernan travel?
C_632ce2537d3e4c8194a2768132ed85f2_1_q#2	Did Costello and Heffernan win any titles?
C_632ce2537d3e4c8194a2768132ed85f2_1_q#3	Are there any other interesting aspects about this article about Costello and Heffernan other than the tours?
C_632ce2537d3e4c8194a2768132ed85f2_1_q#4	How long did the kangaroos, the wrestling team, stay together?
C_632ce2537d3e4c8194a2768132ed85f2_1_q#5	Can you share anything else about the article other than how the kangaroos split up?
C_632ce2537d3e4c8194a2768132ed85f2_1_q#6	Why did the kangaroos nearly cause a riot in Madison Square Garden?
C_da297b998fb84fed93016df71987a6ff_1_q#0	What did Jimmy Fallon do upon his return?
C_da297b998fb84fed93016df71987a6ff_1_q#1	Other than the differences between Jimmy Fallon and other late night hosts, are there any other interesting aspects about this article?
C_da297b998fb84fed93016df71987a6ff_1_q#2	Why was Jimmy Fallon arrested?
C_da297b998fb84fed93016df71987a6ff_1_q#3	Was Jimmy Fallon's show successful?
C_da297b998fb84fed93016df71987a6ff_1_q#4	Was there any scandal surrounding Jimmy Fallon's show?
C_da297b998fb84fed93016df71987a6ff_1_q#5	did Jimmy Fallon face criticism?
C_da297b998fb84fed93016df71987a6ff_1_q#6	Besides the program's success, did any thing else happen coming back?
C_da297b998fb84fed93016df71987a6ff_1_q#7	how did Jimmy Fallon take to social media?
C_da297b998fb84fed93016df71987a6ff_1_q#8	When did the Jimmy Fallon and Justin Timberlake clip, "History of Rap" air?
C_da297b998fb84fed93016df71987a6ff_1_q#9	Did Jimmy Fallon host many important actors?
C_da297b998fb84fed93016df71987a6ff_1_q#10	What actors did Jimmy Fallon host with?
C_bdbec5e3a1604028b1bf73d533898f86_0_q#0	How many records has linkin park sold?
C_bdbec5e3a1604028b1bf73d533898f86_0_q#1	What was Linkin Park's best-selling album?
C_bdbec5e3a1604028b1bf73d533898f86_0_q#2	When was Linkin Park's Hybrid Theory album released?
C_bdbec5e3a1604028b1bf73d533898f86_0_q#3	What was the group Linkin Park's greatest achievement?
C_bdbec5e3a1604028b1bf73d533898f86_0_q#4	Did Linkin Park have any other achievements besides being named by MTV2 as the sixth-greatest band of the music video era and the third-best of the new millennium??
C_bdbec5e3a1604028b1bf73d533898f86_0_q#5	Did any of Linkin Park's singles make it to number one on the music charts?
C_bdbec5e3a1604028b1bf73d533898f86_0_q#6	what kind of a band is Linkin Park known as?
C_bdbec5e3a1604028b1bf73d533898f86_0_q#7	What was Linkin Park's latest song or album?
C_6bf056a4b6864d65a29124cf13e77d69_1_q#0	where was Sigmund Freud born?
C_6bf056a4b6864d65a29124cf13e77d69_1_q#1	when was Sigmund Freud born?
C_6bf056a4b6864d65a29124cf13e77d69_1_q#2	where did Sigmund Freud go to school?
C_6bf056a4b6864d65a29124cf13e77d69_1_q#3	what did Sigmund Freud study?
C_6bf056a4b6864d65a29124cf13e77d69_1_q#4	when did Sigmund Freud graduate?
C_6bf056a4b6864d65a29124cf13e77d69_1_q#5	Did Sigmund Freud study anywhere other than the University of Vienna?
C_6bf056a4b6864d65a29124cf13e77d69_1_q#6	did Sigmund Freud do research anywhere other than Claus's zoological research station in Trieste??
C_6bf056a4b6864d65a29124cf13e77d69_1_q#7	What did Sigmund Freud do research on?
C_7826a8433e0941e3b9c3c87beed50726_1_q#0	What was a goal  Lionel Messi broke in 2012?
C_7826a8433e0941e3b9c3c87beed50726_1_q#1	who did  Lionel Messi play for?
C_7826a8433e0941e3b9c3c87beed50726_1_q#2	how many goals did  Lionel Messi score to break the top goalscorer record ?
C_7826a8433e0941e3b9c3c87beed50726_1_q#3	how old was  Lionel Messi when he broke the top goalscorer record?
C_7826a8433e0941e3b9c3c87beed50726_1_q#4	did the team Barcelona's do well in 2012?
C_7826a8433e0941e3b9c3c87beed50726_1_q#5	who was Barcelona's coach?
C_7826a8433e0941e3b9c3c87beed50726_1_q#6	who did  Lionel Messi beat to earn the top goalscorer record?
C_7826a8433e0941e3b9c3c87beed50726_1_q#7	Besides Lionel Messi being the top goalscorer,any other interesting information?
C_db0856153b7d4364b3156b34bd97dae1_1_q#0	What are James O'Keefe, ACORN videos?
C_db0856153b7d4364b3156b34bd97dae1_1_q#1	What action did James take with the Association of Community Organizations for Reform Now?
C_db0856153b7d4364b3156b34bd97dae1_1_q#2	Did James get in trouble for manipulated his recordings of ACORN employees?
C_db0856153b7d4364b3156b34bd97dae1_1_q#3	Besides manipulated his recordings of ACORN employees, what else interesting happened during the ACORN period?
C_db0856153b7d4364b3156b34bd97dae1_1_q#4	Was James O'Keefe successful in evading taxes and human smuggling?
C_db0856153b7d4364b3156b34bd97dae1_1_q#5	What year did Andrew Breitbart sign the "life rights" contract?
C_db0856153b7d4364b3156b34bd97dae1_1_q#6	What were outside opinions of Breitbart signing the "life rights" contract?
C_ef88bed7f74d4322a1040eb8bdce83a2_0_q#0	How did the war affect Don Bradman's private life?
C_ef88bed7f74d4322a1040eb8bdce83a2_0_q#1	How did Don Bradman's wedding go?
C_ef88bed7f74d4322a1040eb8bdce83a2_0_q#2	How long did Don Bradman take to achieve fame?
C_ef88bed7f74d4322a1040eb8bdce83a2_0_q#3	How did Don Bradman's health effect play?
C_ef88bed7f74d4322a1040eb8bdce83a2_0_q#4	Where did Don Bradman get Bradman's successful innings?
C_ef88bed7f74d4322a1040eb8bdce83a2_0_q#5	What country is Don Bradman from?
C_bafc1ded75364973886d6ba525d8bacc_1_q#0	Who was Eagleson in relation to Bobby Orr?
C_bafc1ded75364973886d6ba525d8bacc_1_q#1	How long did Alan Eagleson work for Bobby Orr?
C_bafc1ded75364973886d6ba525d8bacc_1_q#2	What was Alan Eagleson's strategy for Bobby Orr?
C_bafc1ded75364973886d6ba525d8bacc_1_q#3	What happened to Alan Eagleson based on the Bobby Orr signing?
C_bafc1ded75364973886d6ba525d8bacc_1_q#4	What was Bobby Orr's signing bonus?
C_fbfa39b38fb64193adbfd668da0d39d7_1_q#0	When did Johnny Unitas start playing with the Colts?
C_fbfa39b38fb64193adbfd668da0d39d7_1_q#1	What position did Johnny Unitas play?
C_fbfa39b38fb64193adbfd668da0d39d7_1_q#2	How did the 1956 season fare?
C_fbfa39b38fb64193adbfd668da0d39d7_1_q#3	How did Johnny Unitas do the following season?
C_fbfa39b38fb64193adbfd668da0d39d7_1_q#4	What else happened in the 1957 season other than Johnny Unitas finishing first in the NFL in passing yards and touchdown passes?
C_fbfa39b38fb64193adbfd668da0d39d7_1_q#5	What happened the following year?
C_fbfa39b38fb64193adbfd668da0d39d7_1_q#6	What else is of note about the Colts besides Johnny Unitas?
C_fbfa39b38fb64193adbfd668da0d39d7_1_q#7	Did Johnny Unitas receive any other awards aside from the NFL's Most Valuable Player?
C_fbfa39b38fb64193adbfd668da0d39d7_1_q#8	When did Johnny Unitas leave the Colts?
C_a45441aa2c4f4db389b02a2aa36647a8_0_q#0	What was the first thing Esma did after the independence?
C_a45441aa2c4f4db389b02a2aa36647a8_0_q#1	Did Esma tour do well?
C_a45441aa2c4f4db389b02a2aa36647a8_0_q#2	Aside from the independece, what else did Esma do in her career?
C_a45441aa2c4f4db389b02a2aa36647a8_0_q#3	What were the several collaborations that Esma made with the pop singers?
C_a45441aa2c4f4db389b02a2aa36647a8_0_q#4	Did Esma release any albums?
C_a45441aa2c4f4db389b02a2aa36647a8_0_q#5	In addition to music, what else did Esma do in her career?
C_a45441aa2c4f4db389b02a2aa36647a8_0_q#6	Did Esma participate in the contest?
C_a45441aa2c4f4db389b02a2aa36647a8_0_q#7	Why did Esma and Vlatko song cause controversy?
C_f1abb26be8ed4c39a1353704f4438b94_0_q#0	Is Polythene by Feeder an album?
C_f1abb26be8ed4c39a1353704f4438b94_0_q#1	Was Polythene by Feeder nominated for any awards?
C_f1abb26be8ed4c39a1353704f4438b94_0_q#2	Did Polythene by Feeder have any singles?
C_f1abb26be8ed4c39a1353704f4438b94_0_q#3	When was the single "Tangerine" by Feeder released?
C_f1abb26be8ed4c39a1353704f4438b94_0_q#4	Are there any other interesting aspects about Polythene by Feeder, other than the singles?
C_476daccac70e443cb124cf9c6fb54eab_1_q#0	What happened in the 1974 season?
C_476daccac70e443cb124cf9c6fb54eab_1_q#1	Did Dan Dierdorf win any games during the three year span?
C_476daccac70e443cb124cf9c6fb54eab_1_q#2	Did Dan Dierdorf's team play a Superbowl during the 1974 to 1978 seasons?
C_476daccac70e443cb124cf9c6fb54eab_1_q#3	Was Dan Dierdorf a good player?
C_476daccac70e443cb124cf9c6fb54eab_1_q#4	Did Dan Dierdorf ever switch teams?
C_476daccac70e443cb124cf9c6fb54eab_1_q#5	Other than compiling winning records from 1974 to 1976, are there other interesting aspects about this article?
C_476daccac70e443cb124cf9c6fb54eab_1_q#6	Other than allowing only eight sacks in 14 games, did the Cardinals set any other records?
C_d49dbce5da5843298d0a48234ec33f06_1_q#0	what was Robert Owen's early life like?
C_d49dbce5da5843298d0a48234ec33f06_1_q#1	what year was Robert Owen born?
C_d49dbce5da5843298d0a48234ec33f06_1_q#2	Are there any other interesting aspects about this article, besides that Robert Owen was born in 1771?
C_d49dbce5da5843298d0a48234ec33f06_1_q#3	who were Robert Owen's parents?
C_d49dbce5da5843298d0a48234ec33f06_1_q#4	what year was Robert Owen born?
C_d49dbce5da5843298d0a48234ec33f06_1_q#5	is Robert Owen still alive?
C_d49dbce5da5843298d0a48234ec33f06_1_q#6	what was Robert Owen's greatest accomplishment?
C_d49dbce5da5843298d0a48234ec33f06_1_q#7	did Robert Owen win any awards?
C_ef5fdf89b28943c1bdf1b4c91634452b_1_q#0	What was Carlton's biggest success with the Philadelphia Phillies?
C_ef5fdf89b28943c1bdf1b4c91634452b_1_q#1	How many seasons did Carlton play with the Philadelphia Phillies?
C_ef5fdf89b28943c1bdf1b4c91634452b_1_q#2	Other than Carlton's first season success with the Philadelphia Phillies, are there any other interesting aspects about this article?
C_ef5fdf89b28943c1bdf1b4c91634452b_1_q#3	What position did Carlton play with the Phillies?
C_ef5fdf89b28943c1bdf1b4c91634452b_1_q#4	How did Carlton end up going to the Phillies?
C_ef5fdf89b28943c1bdf1b4c91634452b_1_q#5	Was the trade to the Philadelphia Phillies a positive thing for Carlton?
C_0daa0e744f304040bdbe3e819164213b_0_q#0	What led to the allegations that Black Dahlia was involved in prostitution?
C_0daa0e744f304040bdbe3e819164213b_0_q#1	Was there merit to the allegations that Black Dahlia was involved in prostitution?
C_0daa0e744f304040bdbe3e819164213b_0_q#2	Are there any other interesting aspects about this article besides allegations the Black Dahlia was involved in prostitution?
C_0daa0e744f304040bdbe3e819164213b_0_q#3	Why couldn't Black Dahlia have intercourse?
C_0daa0e744f304040bdbe3e819164213b_0_q#4	Did Black Dahlia have surgery?
C_0daa0e744f304040bdbe3e819164213b_0_q#5	can you tell me more about the prostitution allegations about the Black Dahlia?
C_0daa0e744f304040bdbe3e819164213b_0_q#6	Were the prostitution allegations about the Black Dahlia ever cleared up?
C_0daa0e744f304040bdbe3e819164213b_0_q#7	Was Black Dahlia ever pregnant?
C_174b200704eb4a9f9ae04f26ae8ecafd_0_q#0	What genre of music were Rhett and Link involved in?
C_174b200704eb4a9f9ae04f26ae8ecafd_0_q#1	Did Rhett and Link ever release an album?
C_174b200704eb4a9f9ae04f26ae8ecafd_0_q#2	Was Rhett and Link's album I'm Sorry, What Was That a success?
C_174b200704eb4a9f9ae04f26ae8ecafd_0_q#3	Are there any other interesting aspects about this article besides Rhett and Link placing 3rd in the TurboTax TaxRap Contest?
C_174b200704eb4a9f9ae04f26ae8ecafd_0_q#4	Did Rhett and Link ever perform anything from their albums live?
C_174b200704eb4a9f9ae04f26ae8ecafd_0_q#5	besides I'm Sorry, What Was That?, did Rhett and Link have any other albums
C_174b200704eb4a9f9ae04f26ae8ecafd_0_q#6	When did Rhett and Link release the album Buddy System (Music From Season 1)?
C_86006828a515445586309c48bcce4eab_1_q#0	How did Art Bell get started in broadcasting?
C_86006828a515445586309c48bcce4eab_1_q#1	Was KIDD 630 AM successful?
C_86006828a515445586309c48bcce4eab_1_q#2	Besides Bell doing KIDD 630 AM, did Bell do any other shows or programs after that 630 AM?
C_86006828a515445586309c48bcce4eab_1_q#3	Who worked with Bell?
C_86006828a515445586309c48bcce4eab_1_q#4	Besides Bell working for KIDD 630AM, are there any other interesting aspects about Art Bell, Broadcasting career?
C_c72705afceaa46c9a106d7cb33da34ac_0_q#0	What was one of Paul Bowles' achievements?
C_c72705afceaa46c9a106d7cb33da34ac_0_q#1	What is another example of Paul Bowles' achievements other than the short series?
C_c72705afceaa46c9a106d7cb33da34ac_0_q#2	What other awards did Paul Bowles receive other than the Rea Award?
C_c72705afceaa46c9a106d7cb33da34ac_0_q#3	What is another achievement by Paul Bowles other than the published work in The Library of America
C_c72705afceaa46c9a106d7cb33da34ac_0_q#4	How Paul Bowles' legacy assessed?
C_c72705afceaa46c9a106d7cb33da34ac_0_q#5	Was Paul Bowles style followed by others?
C_28740e2705a34ecc9b5af64f41a784bf_0_q#0	What blog did Yoani Sanchez start?
C_28740e2705a34ecc9b5af64f41a784bf_0_q#1	When did Yoani Sanchez start the Generation Y blog?
C_28740e2705a34ecc9b5af64f41a784bf_0_q#2	What happened after Yoani Sanchez started the Generation Y blog?
C_28740e2705a34ecc9b5af64f41a784bf_0_q#3	What is desdecuba?
C_28740e2705a34ecc9b5af64f41a784bf_0_q#4	What did Yoani Sanchez blog about?
C_28740e2705a34ecc9b5af64f41a784bf_0_q#5	How did Desdecuba grow?
C_28740e2705a34ecc9b5af64f41a784bf_0_q#6	What impact did the Desdecuba blogs have?
C_28740e2705a34ecc9b5af64f41a784bf_0_q#7	How many readers did the Generation Y blog have?
C_e230c8ce583940a99dd655e7e571b2d3_1_q#0	What kind of horse was Seattle Slew?
C_e230c8ce583940a99dd655e7e571b2d3_1_q#1	Other than the description of Seattle Slew's coloring, is there any other interesting aspects about this article?
C_e230c8ce583940a99dd655e7e571b2d3_1_q#2	How much did Seattle Slew cost?
C_e230c8ce583940a99dd655e7e571b2d3_1_q#3	Was there a service or memorial for Seattle Slew?
C_e230c8ce583940a99dd655e7e571b2d3_1_q#4	What is something notable about Seattle Slew's early career?
C_e8553cbb8ca04fa98564232334d9c7c6_1_q#0	Did Bernie Leadon go to school?
C_e8553cbb8ca04fa98564232334d9c7c6_1_q#1	Did Bernie Leadon have professional vocal training?
C_e8553cbb8ca04fa98564232334d9c7c6_1_q#2	What did Bernie Leadon study on school?
C_e8553cbb8ca04fa98564232334d9c7c6_1_q#3	What kicked off Bernie Leadon's musical beginnings?
C_e8553cbb8ca04fa98564232334d9c7c6_1_q#4	What did Bernie Leadon prefer to play?
C_e8553cbb8ca04fa98564232334d9c7c6_1_q#5	Did Bernie Leadon play any other instruments besides the 5-string banjo, mandolin and acoustic guitar?
C_e8553cbb8ca04fa98564232334d9c7c6_1_q#6	What else can you tell me about Bernie Leadon's early life besides his education and musical beginnings?
C_e8553cbb8ca04fa98564232334d9c7c6_1_q#7	Who are Bernie Leadon's parents?
C_d543802e0399436c89b65fe73ee87bc2_1_q#0	what was snake river canyon in regards to Evel Knievel ?
C_d543802e0399436c89b65fe73ee87bc2_1_q#1	what was snake river canyon the launch of for Evel Knievel?
C_d543802e0399436c89b65fe73ee87bc2_1_q#2	when was the Evel Knievel at snake river launch?
C_d543802e0399436c89b65fe73ee87bc2_1_q#3	how many people watched Evel Knievel at snake river?
C_d543802e0399436c89b65fe73ee87bc2_1_q#4	was the Evel Knievel  launch at snake river successful?
C_d543802e0399436c89b65fe73ee87bc2_1_q#5	did Evel Knievel  make the snake river jump?
C_d543802e0399436c89b65fe73ee87bc2_1_q#6	did Evel Knievel crash at snake river?
C_d543802e0399436c89b65fe73ee87bc2_1_q#7	Are there any other interesting aspects other than  Evel Knievel's snake river jump in this article?
C_ac6b1bc9260f46d4bef6a0a442b5127b_1_q#0	How did Hoyt  Wilhelm get started in baseball?
C_ac6b1bc9260f46d4bef6a0a442b5127b_1_q#1	What baseball team did Hoyt Wilhelm first play for?
C_ac6b1bc9260f46d4bef6a0a442b5127b_1_q#2	Did Hoyt Wilhelm have a  favorite pitch?
C_ac6b1bc9260f46d4bef6a0a442b5127b_1_q#3	Who was Hoyt Wilhelm playing at his first at bat?
C_ac6b1bc9260f46d4bef6a0a442b5127b_1_q#4	How many times Hoyt Wilhelm go to bat?
C_ac6b1bc9260f46d4bef6a0a442b5127b_1_q#5	How many home runs did Hoyt Wilhelm have?
C_ac6b1bc9260f46d4bef6a0a442b5127b_1_q#6	Did Hoyt Wilhelm win any awards?
C_ac6b1bc9260f46d4bef6a0a442b5127b_1_q#7	What position did Hoyt Wilhelm play on the NL all star team?
C_8e4b9763445e4200af4b3b2b8a6c71d7_1_q#0	Where was Rani Mukerji  born?
C_8e4b9763445e4200af4b3b2b8a6c71d7_1_q#1	How many siblings did Rani Mukerji have?
C_8e4b9763445e4200af4b3b2b8a6c71d7_1_q#2	How did Rani Mukerji begin acting?
C_8e4b9763445e4200af4b3b2b8a6c71d7_1_q#3	What experience did Rani Mukerji's father have?
C_8e4b9763445e4200af4b3b2b8a6c71d7_1_q#4	What year did Rani Mukerji begin acting with her father?
C_8e4b9763445e4200af4b3b2b8a6c71d7_1_q#5	How many films did Rani Mukerji work on with her father??
C_8e4b9763445e4200af4b3b2b8a6c71d7_1_q#6	How did Rani Mukerji  feel about acting at first?
C_8e4b9763445e4200af4b3b2b8a6c71d7_1_q#7	Anything else interesting besides Rani Mukerji and her father?
C_62deedbffc6248cb870c4d96b09aafa0_0_q#0	Was Supernature one of Goldfrapp albums or songs?
C_62deedbffc6248cb870c4d96b09aafa0_0_q#1	What type of music was Goldfrapp's Supernature?
C_62deedbffc6248cb870c4d96b09aafa0_0_q#2	Were there any hit songs from the Goldfrapp's Supernature album?
C_62deedbffc6248cb870c4d96b09aafa0_0_q#3	Other than the Supernature album, Were there any other radio hits from Goldfrapp ?
C_62deedbffc6248cb870c4d96b09aafa0_0_q#4	Was the Goldfrapp's Supernature album a success?
C_62deedbffc6248cb870c4d96b09aafa0_0_q#5	How did the Goldfrapp's Supernature album do on the charts?
C_62deedbffc6248cb870c4d96b09aafa0_0_q#6	Did the Goldfrapp's Supernature album win any awards?
C_62deedbffc6248cb870c4d96b09aafa0_0_q#7	Other than being a hit, Was there anything else notable about Goldfrapp's Supernature album?
C_e2829a28ebcb4a1887b29084536cf325_1_q#0	How did Herb's music career begin?
C_e2829a28ebcb4a1887b29084536cf325_1_q#1	What year did Jeffries began working with Erskine Tate and his Vendome Orchestra.?
C_e2829a28ebcb4a1887b29084536cf325_1_q#2	What did Jeffries gain with his big break?
C_e2829a28ebcb4a1887b29084536cf325_1_q#3	Was Jeffries with a company?
C_e2829a28ebcb4a1887b29084536cf325_1_q#4	What happened next in Jeffries life after his billboard hit?
C_e2829a28ebcb4a1887b29084536cf325_1_q#5	Around what year did Jeffries move to Europe and begin performing there?
C_e2829a28ebcb4a1887b29084536cf325_1_q#6	How many nightclubs did Jeffries own?
C_e2829a28ebcb4a1887b29084536cf325_1_q#7	What else did you find interesting about Jeffries career other than the nightclub ownership and new recordings when returning to America?
C_abe6cfe9257c44b4a7edc71c086c0f25_1_q#0	Is The Silent Circus an album title?
C_abe6cfe9257c44b4a7edc71c086c0f25_1_q#1	What year did The Silent Circus come out?
C_abe6cfe9257c44b4a7edc71c086c0f25_1_q#2	What's noteworthy about The Silent Circus?
C_abe6cfe9257c44b4a7edc71c086c0f25_1_q#3	What songs are on The Silent Circus?
C_abe6cfe9257c44b4a7edc71c086c0f25_1_q#4	When did Between the Buried and Me release Alaska?
C_abe6cfe9257c44b4a7edc71c086c0f25_1_q#5	Did Between the Buried and Me tour in support of Alaska?
C_abe6cfe9257c44b4a7edc71c086c0f25_1_q#6	When did The Anatomy Of come out?
C_abe6cfe9257c44b4a7edc71c086c0f25_1_q#7	What are some of the songs Between the Buried and Me covered?
C_3ee2534a1f6644aa8c1e529405c0dbf0_0_q#0	Did Ben Carson attend high school?
C_3ee2534a1f6644aa8c1e529405c0dbf0_0_q#1	Did anything happen to Ben Carson in high school?
C_3ee2534a1f6644aa8c1e529405c0dbf0_0_q#2	Besides participation in extra-curricular activities, can you tell me anything more important about Ben Carson high school life?
C_3ee2534a1f6644aa8c1e529405c0dbf0_0_q#3	Did Ben Carson become famous from high school?
C_3ee2534a1f6644aa8c1e529405c0dbf0_0_q#4	What happened with the anger and violence Ben Carson described in high school?
C_3ee2534a1f6644aa8c1e529405c0dbf0_0_q#5	Did Ben Carson read a lot in high school?
C_3ee2534a1f6644aa8c1e529405c0dbf0_0_q#6	Besides Ben Carson's issues with anger and violence and participation in extra curricular activities, are there any other interesting aspects about this article?
C_3ee2534a1f6644aa8c1e529405c0dbf0_0_q#7	Did the race riot Ben Carson protected white students from lead to anything?
C_e63553dedb96446abb5cc46ee9e65cff_0_q#0	What was Ego Trippin'?
C_e63553dedb96446abb5cc46ee9e65cff_0_q#1	When was Ego Trippin' released?
C_e63553dedb96446abb5cc46ee9e65cff_0_q#2	What did Snoop Dogg do in 2007?
C_e63553dedb96446abb5cc46ee9e65cff_0_q#3	What track was released as a ringtone?
C_e63553dedb96446abb5cc46ee9e65cff_0_q#4	Has Snoop Dogg released any other albums during release of "It's the D.O.G" ringtone besides Ego Trippin'?
C_e63553dedb96446abb5cc46ee9e65cff_0_q#5	Has Snoop Dogg preformed any where else besides Live Earth concert?
C_e63553dedb96446abb5cc46ee9e65cff_0_q#6	Was Snoop Dogg in any other movie besides Singh Is Kinng?
C_468706df3fb14611a302dff9005581bf_0_q#0	Did Mel Blanc continue in comedy later in his career ?
C_468706df3fb14611a302dff9005581bf_0_q#1	What were some of the cartoons Mel Blanc performed in?
C_468706df3fb14611a302dff9005581bf_0_q#2	Did Mel Blanc work in radio ?
C_468706df3fb14611a302dff9005581bf_0_q#3	Was all of Mel Blanc's later work done for Warner Bros. ?
C_468706df3fb14611a302dff9005581bf_0_q#4	What year did Mel Blanc's career end ?
C_468706df3fb14611a302dff9005581bf_0_q#5	Did Mel Blanc work with any one famous?
C_b3bb35bc35294316a02e89f47213757f_1_q#0	What is Arundhati Roy's The God of Small Things?
C_b3bb35bc35294316a02e89f47213757f_1_q#1	Did Arundhati Roy have a lot of novels?
C_b3bb35bc35294316a02e89f47213757f_1_q#2	Besides The God of Small Things, did Arundhati Roy write any other novels?
C_b3bb35bc35294316a02e89f47213757f_1_q#3	Did Arundhati Roy's novel win any awards?
C_b3bb35bc35294316a02e89f47213757f_1_q#4	What was The God of Small Things about?
C_ff82e2f890b34f43b3bffc893f14f548_0_q#0	What is Zelda Fitzgerald's connection to F. Scott Fitzgerald?
C_ff82e2f890b34f43b3bffc893f14f548_0_q#1	What was F. Scott and Zelda's relationship like?
C_ff82e2f890b34f43b3bffc893f14f548_0_q#2	In addition to calling Zelda daily, what else happened?
C_ff82e2f890b34f43b3bffc893f14f548_0_q#3	Did F. Scott and Zelda marry?
C_99c8f66245574a8684d47a7fbf80d183_1_q#0	What happened when Roger Clemens returned to the Yankees?
C_99c8f66245574a8684d47a7fbf80d183_1_q#1	How did Roger Clemens play with the Yankees?
C_99c8f66245574a8684d47a7fbf80d183_1_q#2	What other games were notable besides Clemens defeating the Pittsburgh Pirates?
C_99c8f66245574a8684d47a7fbf80d183_1_q#3	What other oldest player stats did Roger Clemens receive besides the oldest New York Yankee to record a hit?
C_99c8f66245574a8684d47a7fbf80d183_1_q#4	How much was Roger Clemens paid?
C_99c8f66245574a8684d47a7fbf80d183_1_q#5	How much did Roger Clemens earn total?
C_99c8f66245574a8684d47a7fbf80d183_1_q#6	Did Roger Clemens have any notable plays?
C_99c8f66245574a8684d47a7fbf80d183_1_q#7	What else did Roger Clemens achieve besides defeating Pittsburgh Pirates on June 9?
C_99c8f66245574a8684d47a7fbf80d183_1_q#8	Did Roger Clemens retire?
